url,username,text,time,likes,retweets,profile_picture,category
https://twitter.com/twitter/statuses/1405254217430933504,cnn,As a dangerous heat wave grips much of the western US doctors say that sidewalks roads and other surfaces can get hot enough to cause serious burns in a matter of seconds,2021-06-16 20:01:28,189,64,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,health
https://twitter.com/twitter/statuses/1405250412215689221,cnn,For all the ground In The Heights breaks around Latinx representation and visibility some fans feel it missed an opportunity to combat longstanding issues of colorism in the Latinx community and Hollywood at large,2021-06-16 19:46:21,224,31,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,entertainment
https://twitter.com/twitter/statuses/1405245311841411074,cnn,Waymo the selfdriving company of Googles parent company Alphabet has raised 25 billion as its investors appear undeterred by a CEO change and progress that has lagged expectations,2021-06-16 19:26:05,108,19,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,business
https://twitter.com/twitter/statuses/1405244599220723722,cnn,The Department of Education is canceling 500 million in student loan debt for 18000 former ITT Tech students defrauded by the now defunct forprofit college,2021-06-16 19:23:15,1191,220,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405241516155707396,cnn,Following his meeting with President Biden today at a historic summit in Geneva Russian President Vladimir Putin said the talks were constructive on the whole I dont think there was any kind of hostility Putin said in response to a question from CNNs Matthew Chance,2021-06-16 19:11:00,269,68,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405238812545069058,cnn,New Details Join Drew Griffin for an investigation into January 6th Hear from those who were there CNN Special Report Assault on Democracy The Roots of Trumps Insurrection Sunday at 9 pm ETPT,2021-06-16 19:00:15,142,35,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405235204734738437,cnn,Caves were humanitys first art galleries A recreation of three common types of Paleolithic lighting systems torches grease lamps and fireplaces illuminates how Stone Age cave dwellers might have created in the depths of their caves,2021-06-16 18:45:55,151,41,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405227449714159619,cnn,VP Kamala Harris said that all American citizens should have the unequivocal right to vote during a highprofile meeting with nearly two dozen Democratic Texas state legislators who succeeded in killing a Republican election overhaul bill last month,2021-06-16 18:15:06,508,80,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405223679483695104,cnn,Former Sen Kelly Loeffler of Georgia met with Senate Republican Leader Mitch McConnell on Wednesday as she considers whether to wage a rematch against Democratic Sen Raphael Warnock next year when he runs for a full sixyear term,2021-06-16 18:00:07,135,29,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405219894371700742,cnn,Jane Austens brother Henry was sent as a delegate to the World AntiSlavery Convention in 1840 Its further evidence that the novelist might have believed in the abolition of slavery too an Austen scholar says,2021-06-16 17:45:05,475,109,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405216167522967554,cnn,Fiona Hill once thenPresident Donald Trumps top Russia adviser says she was so alarmed during Trumps 2018 press conference with Russian President Vladimir Putin that she had looked for a fire alarm to pull and considered faking a medical emergency,2021-06-16 17:30:16,892,224,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405212350597275653,cnn,An eighth of the US population more than 40 million people is sweltering under a recordbreaking heat dome Climate change is making it worse experts say,2021-06-16 17:15:06,303,102,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,weather
https://twitter.com/twitter/statuses/1405208589803868164,cnn,A Spanish man has been jailed for 15 years and five months for killing and eating his mother at the apartment they shared in Madrid,2021-06-16 17:00:09,659,206,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405204813508399111,cnn,Nearly one in three local election officials included in a new survey say they feel unsafe because of their jobs part of a report that highlights threats to Americas election workforce in the ugly aftermath of the 2020 presidential election,2021-06-16 16:45:09,133,39,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405201058444591113,cnn,In many hypercompetitive markets where allcash offers that are well over the asking price are standard fare buyers have found some jawdropping ways to stand out,2021-06-16 16:30:14,123,27,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,business
https://twitter.com/twitter/statuses/1405197259365552139,cnn,Introducing The Handoff a new podcast from ChrisCuomo and DonLemon Hear these two friends chat candidly about life the headlines and everything in between Subscribe and listen exclusively on ApplePodcasts,2021-06-16 16:15:08,153,34,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,entertainment
https://twitter.com/twitter/statuses/1405189694900613125,cnn,I always told my children you do what the police say put your hands up and thats a sign of surrender In this situation that did not help The mother of a teen tased by police in Maryland says her heart dropped when she saw video of his arrest,2021-06-16 15:45:05,848,237,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405185943607382018,cnn,Saudi Arabia has executed a 26yearold man for crimes related to governmental rioting that he allegedly committed while he was a minor rights groups Amnesty International and Reprieve said,2021-06-16 15:30:10,349,223,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405183908677931009,cnn,This is a surprisingly common phenomenon after floodsImages show layers of spiders webs covering large areas of Gippsland Australia after the region was hit by severe flooding according to CNN affiliate 9News,2021-06-16 15:22:05,252,82,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,science
https://twitter.com/twitter/statuses/1405178452899155975,cnn,Facts First Colorado Republican Rep Lauren Boeberts claim about liberals legalizing knowingly spreading HIV is false No state has legalized the knowing spread of HIV,2021-06-16 15:00:24,1476,331,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405174598765789198,cnn,JPMorgan is for the first time outlining specific legislation that can fight appraisal bias backing the study of innovative ways to value homes and promoting efforts to boost sorely needed diversity in the appraisal industry,2021-06-16 14:45:05,202,63,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,business
https://twitter.com/twitter/statuses/1405170880800567302,cnn,Rep Hakeem Jeffries and the Rev David K Brawley are calling for funding an additional one million affordable homes not in 10 years but in five years to be included in the pending infrastructure bill CNNBusiness Perspectives,2021-06-16 14:30:19,154,47,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405167042718752770,cnn,A CNN analysis found that states that have fully vaccinated over half of their residents tend to have lowerthanaverage case rates that are trending down while states that have vaccinated less than half of their residents had higher average case rates,2021-06-16 14:15:04,386,93,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,health
https://twitter.com/twitter/statuses/1405163278402269188,cnn,Two Fort Hood activeduty soldiers have been charged with attempting to smuggle two undocumented Mexican citizens into Texas and could face up to 10 years in federal prison according to the US Attorneys Office for the Southern District of Texas,2021-06-16 14:00:06,170,41,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405159523485110272,cnn,As the rich world reopens and sheds pandemic restrictions the virus is moving faster than vaccines affecting regions like Africa the WHO says,2021-06-16 13:45:11,271,110,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,health
https://twitter.com/twitter/statuses/1405155722397106180,cnn,In what may be the first lawsuit aimed at stopping GOPled states from terminating pandemic unemployment benefits early jobless workers in Indiana are challenging Republican Gov Eric Holcombs decision to cease the payments at the end of this week,2021-06-16 13:30:05,265,50,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,business
https://twitter.com/twitter/statuses/1405151956579098631,cnn,The situation got incredibly tense between competitive press corps from the US and Russia as US President Joe Biden and Russian President Vladimir Putin tried to give their opening remarks at the start of the highlyanticipated summit,2021-06-16 13:15:07,234,46,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405148207773106180,cnn,A growing number of GOP Senate contenders are spurning former President Donald Trumps wishes with campaigns that defy his criticism or ignore his support of a rival as the Republican Party debates his role in its future,2021-06-16 13:00:13,188,35,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405144400066396161,cnn,Vice President Kamala Harris held a private dinner Tuesday night for the female US senators a show of bipartisanship among a deeply divided Congress,2021-06-16 12:45:05,3387,415,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405142405804920836,cnn,President Biden has announced his nominees to serve as ambassadors to Israel Mexico NATO and several other posts including Capt Chesley Sully Sullenberger III to represent the United States on an international civil aviation safety board,2021-06-16 12:37:10,505,83,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405140629236105219,cnn,The Senate unanimously has passed a resolution establishing June 19 as Juneteenth National Independence Day a US holiday commemorating the end of slavery in America,2021-06-16 12:30:06,631,118,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405138620684587012,cnn,A previously secret trove of emails the House Oversight Committee released Tuesday sheds new light on how Trump pressured the Justice Department on multiple fronts to do his bidding in his quest to overturn the 2020 election results Heres what to know,2021-06-16 12:22:08,283,96,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405136852575793155,cnn,Donald Trump has scheduled the first stop on his longpromised revenge tour against Republicans who spurned him during his quest to overturn the 2020 election outcome and subsequent impeachment,2021-06-16 12:15:06,584,130,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405128315732643840,cnn,US President Joe Biden and his Russian counterpart Vladimir Putin just took their first photo and shook hands before holding their meeting Wednesday at a highstakes summit in Geneva,2021-06-16 11:41:11,936,262,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405127318448791558,cnn,This is how a photographer captures the life and death of a flower in seconds with mesmerizing time lapses,2021-06-16 11:37:13,582,88,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,lifestyle
https://twitter.com/twitter/statuses/1405125504227807232,cnn,President Biden has arrived at Villa La Grange the site of his historic summit with Russian President Vladimir Putin He is greeted by Swiss President Guy Parmelin,2021-06-16 11:30:00,292,64,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405121731849822208,cnn,The Israeli military struck targets in Gaza overnight Wednesday the Israel Defense Forces said citing incendiary balloons launched from GazaAccording to Israeli media incendiary balloons launched from Gaza sparked multiple fires in southern Israel,2021-06-16 11:15:01,164,71,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405117990861946883,cnn,The Delta variant first reported in India currently accounts for nearly 10 of coronavirus cases in the US according to the CDC,2021-06-16 11:00:09,258,120,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,health
https://twitter.com/twitter/statuses/1405116461589438465,cnn,Here are some of the issues that US President Joe Biden is expected to discuss with Russian President Vladimir Putin in Geneva on Wednesday CNNs KylieAtwood reports,2021-06-16 10:54:04,137,41,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405112953381269504,cnn,Royal Caribbean postponed the inaugural sailing of its cruise ship Odyssey of the Seas after eight vaccinated crew members tested positive for Covid19 the companys CEO said,2021-06-16 10:40:08,321,170,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405107905003671552,cnn,President Joe Biden convenes the higheststakes talks of his long career Wednesday when he joins Russias Vladimir Putin for a summit an encounter set to test his decades of experience on the world stage Analysis by Kevinliptakcnn amp PhilMattingly,2021-06-16 10:20:04,273,47,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405106615972515843,cnn,US President Joe Biden is meeting with Russias Vladimir Putin today at a time where both leaders say relations are at a low pointPerhaps unsurprisingly a joint press conference following the summit is likely not on the cards Heres why,2021-06-16 10:14:57,197,36,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405102902151192577,cnn,Russia and China couldnt stop boasting about their unbreakable friendship ahead of Vladimir Putins summit with US President Joe Biden this week Analysis by NectarGan amp BenWestcott,2021-06-16 10:00:12,186,58,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405098092014313472,cnn,Six people including three children were injured when a boat exploded on the Lake of the Ozarks Tuesday officials said,2021-06-16 9:41:05,182,41,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405093067900821508,cnn,Britains Metropolitan Police has confirmed it will review allegations against Jeffrey Epstein and Ghislaine Maxwell brought to light in a new investigation by Londonbased Channel 4 News,2021-06-16 9:21:07,908,276,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405086446181093377,cnn,The Delta variant first reported in India currently accounts for nearly 10 of coronavirus cases in the US according to the CDC,2021-06-16 8:54:48,254,119,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,health
https://twitter.com/twitter/statuses/1405081620370100228,cnn,US President Biden and Russian President Vladimir Putin will have their first facetoface meeting todayThe White House said that it seeks to restore predictability and stability to the USRussia relationship Follow live updates here,2021-06-16 8:35:38,424,102,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405070652877508608,cnn,This swarm of robots uses artificial intelligence to help deliver groceries they travel on a roadmap laid out with QR codes to track their movements and the data they collect helps to improve their efficiency over time,2021-06-16 7:52:03,297,81,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,technology
https://twitter.com/twitter/statuses/1405062099613765632,cnn,A rocket carrying three veteran astronauts bound for Chinas orbiting space station module will launch from the Gobi Desert in the countrys north Chinas space agency announced,2021-06-16 7:18:03,210,48,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,science
https://twitter.com/twitter/statuses/1405057626610806787,cnn,Roald Dahl the author of childrens classics such as James and the Giant Peach and Charlie and the Chocolate Factory believed in stories that enthralled young readers getting them to love books for a lifetime,2021-06-16 7:00:17,354,62,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,lifestyle
https://twitter.com/twitter/statuses/1405054438264410113,cnn,An entire crew of workers at a fast food restaurant in Pakistan were allegedly detained after refusing police officers demands for free burgers according to the company,2021-06-16 6:47:37,407,133,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405042731987185668,cnn,US Capitol Police Washington Metropolitan Police and local officials requested support from the DC National Guard 12 times on January 6 while the Capitol was under attack the House Oversight Committee Democrats said,2021-06-16 6:01:06,402,150,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405035173436178437,cnn,As pediatricians vaccinate newly eligible children and teens against Covid19 some of them say they are giving just as many shots to adults,2021-06-16 5:31:04,231,55,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,health
https://twitter.com/twitter/statuses/1405027643905425414,cnn,The remains of a Great Wall fort dating back to the Ming Dynasty were discovered in Northwest Chinas Shaanxi Province,2021-06-16 5:01:09,545,95,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405020077313904641,cnn,To reduce gun harm well need many interventions both innovative and familiar ones Its time to move beyond prayers and platitudes to action writes Sam Liccardo the mayor of San Jose for CNNOpinion,2021-06-16 4:31:05,696,123,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1405012527474434048,cnn,Alabama pastor Ed Litton will be the next president of the Southern Baptist Convention an establishment victory over a conservative insurgency,2021-06-16 4:01:05,261,48,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405004985268641792,cnn,Biden is preparing for an epic confrontation of democracy vs autocracy at his meeting with Putin even as some Republicans back at home are openly questioning if democracy has much of anything to do with America at all writes zbyronwolf Analysis,2021-06-16 3:31:06,316,86,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1405001035727478785,cnn,Airstream has long been famous for its classic shiny camper trailers But now it has come out with its fourwheeldrive offroad camper van for those who want to get even further off the beaten path,2021-06-16 3:15:25,179,44,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,lifestyle
https://twitter.com/twitter/statuses/1405000884875141127,cnn,Members of the House Intelligence Committee will receive a classified briefing on Wednesday morning on one of the most controversial topics circulating in Washington today UFOs,2021-06-16 3:14:49,765,216,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,science
https://twitter.com/twitter/statuses/1404999855345475593,cnn,Big Tech critic Lina Khan will chair the Federal Trade Commission the powerful antitrust agency thats targeted companies such as Facebook with fines and lawsuits according to a White House spokesperson,2021-06-16 3:10:43,296,68,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,technology
https://twitter.com/twitter/statuses/1404999644531380225,cnn,Amid an intense Texas heat wave the organization that operates much of the Lone Star States electric grid asked residents for a second day in a row Tuesday to conserve as much energy as possible until Friday,2021-06-16 3:09:53,191,89,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,weather
https://twitter.com/twitter/statuses/1404998220380581891,cnn,US officials are seeking a 25 million fine from Air Canada accusing the airline of failing to provide timely refunds to more than 5000 passengers during the coronavirus pandemic,2021-06-16 3:04:14,219,70,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,business
https://twitter.com/twitter/statuses/1404995453381402624,cnn,The Senate unanimously passed a resolution establishing June 19 as Juneteenth National Independence Day a US holiday commemorating the end of slavery in the United States The measure needs to pass the House and be signed by President Biden to become law,2021-06-16 2:53:14,897,152,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404992954725507072,cnn,Republican lawmakers in Pennsylvania are the latest to push new statelevel voting restrictions with a key state House committee advancing a major election overhaul bill that the states Democratic governor blasted as extreme,2021-06-16 2:43:18,139,75,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404989152370757637,cnn,Pompeo wants to be at the front of the line if and when Trump says no to 2024 writes ChrisCillizza Analysis,2021-06-16 2:28:12,193,55,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404986015027187719,cnn,A federal court has blocked for now President Bidens pause on oil and gas leasing a blow to one of the administrations key actions to address climate change,2021-06-16 2:15:44,263,70,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,business
https://twitter.com/twitter/statuses/1404982156296925185,cnn,The Covid19 pandemic has claimed millions of lives and affected virtually every person on the planet Journalists reveal what it was like to report the story in real time from the first cases in Wuhan to one of historys largest vaccination campaigns,2021-06-16 2:00:24,141,42,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404980563677753344,cnn,Bipartisan talks on overhauling Americas policing practices are hung up on a key issue Whether Congress should include new standards for when officers can be charged with crimes,2021-06-16 1:54:04,137,37,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404977820284112898,cnn,Inwardly we have to understand ourselves And we have to understand critically that we value diversity said Chief of Naval Operations Adm Michael Gilday,2021-06-16 1:43:10,282,64,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404975485793284097,cnn,No I would not remove guns from police officers says New York City mayoral candidate Maya Wiley She says her plan is to balance both smart policing and investing in communities and creating the relationships we need,2021-06-16 1:33:53,242,51,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404975054358822917,cnn,A protester parachuted into Munichs Allianz Arena moments before the start of a Euro 2020 match between Germany and France injuring several people according to UEFAThe yellow parachute had the words KICK OUT OIL and GREENPEACE emblazoned on it,2021-06-16 1:32:10,202,45,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,sport
https://twitter.com/twitter/statuses/1404973937373507588,cnn,RT AC360 Tonight andersoncooper said goodbye to our friend and longtime writer Faith Kleppinger who lost her battle to cancer this mo,2021-06-16 1:27:44,0,290,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,entertainment
https://twitter.com/twitter/statuses/1404971883305574404,cnn,After a mistrial was declared last month in the murder trial of Tevin BilesThomas the brother of Olympic gold medalist Simone Biles a judge in Ohio acquitted BilesThomas of the charges against him in a retrial on Tuesday court records show,2021-06-16 1:19:34,268,56,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404968644484993026,cnn,The Salvator Mundi the worlds most expensive painting is also the subject of a 1 billion battle between a Russian oligarch and a Swiss art dealer which is set to heat up again,2021-06-16 1:06:42,198,65,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,lifestyle
https://twitter.com/twitter/statuses/1404965385804390400,cnn,A Colorado jury on Tuesday found one of the suspects in a deadly Colorado school shooting guilty of more than 40 charges including murder,2021-06-16 0:53:45,636,104,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404962337338101762,cnn,Israeli military launches airstrikes in Gaza in response to incendiary balloons launched from the coastal enclave,2021-06-16 0:41:38,297,132,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404962090213908480,cnn,The Girl Scouts of the USA says it has 15 million boxes of unsold cookies in surplus this year with about 12 million boxes that never even left the baking warehouses,2021-06-16 0:40:39,586,151,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404960899274711041,cnn,RT OutFrontCNN They voted to overturn an election but in their vote today they kind of sealed the deal of basically affiliating with th,2021-06-16 0:35:55,0,108,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404960510181724161,cnn,RT OutFrontCNN Were not antiaudit Were anti this audit says Maricopa County Recorder Stephen Richer of the Arizona auditWe thi,2021-06-16 0:34:23,0,267,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404960468721041409,cnn,But 21 House Republicans refused to support the legislation the latest reminder that members of Congress still cannot agree on the facts of the deadly Capitol Hill riot,2021-06-16 0:34:13,274,77,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404959526659502083,cnn,Five months after the January 6 insurrection the House and Senate have come to an agreement that will award the Congressional Gold Medal to the officers who defended the Capitol,2021-06-16 0:30:28,881,185,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404958523134517249,cnn,Taiwanese architect and engineer Arthur Huang turns everyday trash into materials used for interiors construction and consumer productsWhen the construction industry ground to a halt he turned to designing a hospital ward made from recycled materials,2021-06-16 0:26:29,72,20,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,science
https://twitter.com/twitter/statuses/1404955909789564931,cnn,The remains of a Great Wall fort dating back to the Ming Dynasty were discovered in Northwest Chinas Shaanxi Province,2021-06-16 0:16:06,321,54,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404951512279830536,cnn,Southwest Airlines said it was resuming normal operations and investigating the cause of technical issues that paused departing flights Tuesday afternoon,2021-06-15 23:58:37,105,24,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404949767466201088,cnn,California has lifted most of its restrictions as part of a grand reopening,2021-06-15 23:51:41,229,57,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404947239676559360,cnn,Senate Democratic leaders facing skepticism from progressives about the direction of bipartisan infrastructure talks plan to formally begin a process that would allow them to pass President Joe Bidens signature policy agenda along straight party lines,2021-06-15 23:41:39,247,47,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404944696682614785,cnn,As the FBI has continue to make arrests of those who stormed the US Capitol on January 6 amateur internet sleuths who have helped identify the insurrectionists spotted a familiar face in the crowd writes ChrisCillizza Analysis,2021-06-15 23:31:32,675,267,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404942104804139008,cnn,New emails released by Democrats on the House Oversight Committee show how Trumps White House assistant chief of staff and other allies pressured the Justice Department to investigate claims of voter fraud in the 2020 election,2021-06-15 23:21:15,498,173,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404939497301807114,cnn,Joe Bidens showdown with Russias Vladimir Putin on Wednesday is one of the most critical summits of recent times writes StCollinson Analysis,2021-06-15 23:10:53,367,55,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,politics
https://twitter.com/twitter/statuses/1404936834635997184,cnn,Get an exclusive peek into the lives of CNN reporters who covered the unprecedented pandemic racial reckoning and the election,2021-06-15 23:00:18,106,25,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,others
https://twitter.com/twitter/statuses/1404933367565586433,cnn,A painting by rock icon David Bowie is expected to sell for thousands of dollars in an online art auction after someone picked it up for a few bucks at a donation center at an Ontario landfill,2021-06-15 22:46:31,222,60,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,lifestyle
https://twitter.com/twitter/statuses/1404930348853628932,cnn,Karan Bilimoria President of the Confederation of British Industry discusses how the free trade agreement between Australia and the United Kingdom could forge new economic relationships,2021-06-15 22:34:32,116,23,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,business
